"","CELEX_number","casenumber","date_case","date_judgment","judge_rapporteur","JR_Country","judges","advocate_general","chamber","chamber_size","JR_Net_Observations","appointing_party_id","appointing_pm","current_pm","turnover","pm_turnover","eu_ideology","left_right","current_eu_ideology","current_left_right","diff_eu","diff_left_right","legalissue","year","infringement","annulment","failure_to_act","preliminary_reference","staff","CommIsDef","CommIsPl","GermanyPl","FrancePl","ItalyPl","BelgiumPl","LuxembourgPl","NetherlandsPl","United KingdomPl","IrelandPl","DenmarkPl","SpainPl","PortugalPl","GreecePl","AustriaPl","SwedenPl","FinlandPl","GermanyDef","FranceDef","ItalyDef","BelgiumDef","LuxembourgDef","NetherlandsDef","United KingdomDef","IrelandDef","DenmarkDef","SpainDef","PortugalDef","GreeceDef","AustriaDef","SwedenDef","FinlandDef","CommObsPl","CommObsDef","CJEU_Agree_Pl","govislit","netobs","AGforPl"
"2986","61984CJ0209","209/84",1984-08-17,1986-04-30,"Bosco","Italy","Bahlmann, Bosco, Due, Everling, Galmot, Kakouris, Koopmans, Mackenzie Stuart, O'Higgins","Lenz","Grand Chamber",9,-1,1633,"Moro","Craxi",1,1,8.9667,5.6611,8.75,3.7722,0.216699999999999,1.8889,"Whether it is contrary to the obligations of States to approve air tariffs and thus to reinforce their effects, where it is found that the tariffs are the result of an agreement, a decision, or a concerted practice contrary to Article 85?",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1
"2987","61984CJ0214","214/84",1984-08-17,1985-12-12,"Joliet","Belgium","Bosco, Joliet, O'Higgins","Mancini","First Chamber",3,0,723,"Eyskens","Martens",0,1,8.9013,5.7667,8.9013,5.7667,0,0,"Is the term A GIVEN FOR RECOVERY in Article 8 of Counci Reg 1697/79 to be taken to refer to post clearance recovery of each individual import or export transaction or is that term to be taken to refer to a single post clearance recovery order,",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"2988","61984CJ0215","215/84",1984-08-20,1985-09-25,"Koopmans","Netherlands","Bahlmann, Bosco, Koopmans, O'Higgins, Pescatore","Slynn","Fourth Chamber",5,0,235,"Van Agt","Lubbers",0,1,7.7157,5.9376,7.7157,5.9376,0,0,"In C-215/84 do Articles 3 & 5 of the EEC treaty prohibit member states from enacting legislation fixing the minimum prices for certain types of auto fuel?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"2989","61984CJ0215","215/84",1984-08-20,1985-09-25,"Koopmans","Netherlands","Bahlmann, Bosco, Koopmans, O'Higgins, Pescatore","Slynn","Fourth Chamber",5,0,235,"Van Agt","Lubbers",0,1,7.7157,5.9376,7.7157,5.9376,0,0,"In C-215/84 does Art 30 of the EEC Treaty prohibit rules where the minimum price is fixed on the basis solely of the ex-refinery prices of the national refinerises and where those prices are in turn linked to the ceiling price?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2990","61984CJ0216","216/84",1984-08-21,1988-02-23,"Bahlmann","Germany","Bahlmann, Everling, Galmot, Kakouris, Mackenzie Stuart, Moitinho de Almeida, O'Higgins","Slynn","Grand Chamber",7,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Has the French Republic failed to fulfill its obligations under Article 30 of the Treaty by prohibiting the importation and sale of substitues for milk powder and concentrated milk under any name whatsoever?",1988,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"2991","61984CJ0219","219/84",1984-08-28,1985-11-14,"Bosco","Italy","Bosco, Joliet, O'Higgins","Slynn","First Chamber",3,0,1633,"Moro","Craxi",1,1,8.9667,5.6611,8.75,3.7722,0.216699999999999,1.8889,"Whether or not Administrative Notice 420 10/21/83 which replaced the prior decision 6/6/73 constitutes as a new fact, thereby, causing time on out-dated decision to run afresh.",1985,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2992","61984CJ0219","219/84",1984-08-28,1985-11-14,"Bosco","Italy","Bosco, Joliet, O'Higgins","Slynn","First Chamber",3,0,1633,"Moro","Craxi",1,1,8.9667,5.6611,8.75,3.7722,0.216699999999999,1.8889,"Should the Commission decision contained in the 1/6/84 memorandum from the Director-General for Personnel by which the appointing authority of the Commission confirmed the applicants Grade A classification be annulled?",1987,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2993","61984CJ0220","220/84",1984-08-28,1985-07-04,"Pescatore","Luxembourg","Bahlmann, Due, Pescatore","Lenz","Second Chamber",3,0,1234,"Werner","Santer",0,1,NA,6.4474,NA,6.4474,NA,0,"Are actions to oppose enforcement fall within the jurisdiction of Art. 16 of the CJEJCCM?  If so, is it possible to resist enforcement by pleading a set-off in respect of a claim that the national courts would have no jurisdiction if it were ra",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"2994","61984CJ0221","221/84",1984-08-28,1985-07-11,"Galmot","France","Due, Everling, Galmot, Joliet, Kakouris","Slynn","Fifth Chamber",5,0,947,"Barre","Fabius",1,1,NA,NA,7.9448,3.2493,NA,NA,"Is an oral agreement on jurisdiction valid within the requirements of the Convention on Jurisdiction and the Enforcement of Judgments, if the agreement has been confirmed by writing?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"2995","61984CJ0222","222/84",1984-09-04,1986-05-15,"Everling","Germany","Bahlmann, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart, O'Higgins","Darmon","Grand Chamber",9,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Whether acts of sex discrimination done for reasons related to the protection of public safety must be examined in the light of the derogations from the principle of equal treatment for the sexes laid down in Directive No 76/207?",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"2996","61984CJ0222","222/84",1984-09-04,1986-05-15,"Everling","Germany","Bahlmann, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart, O'Higgins","Darmon","Grand Chamber",9,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Does the principle of effective judicial control allow a national authority's statement that conditions for derogating from the principle of equal treatment for the sexes are satisfisfied to be treated as evidence excluding judicial review?",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"2997","61984CJ0222","222/84",1984-09-04,1986-05-15,"Everling","Germany","Bahlmann, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart, O'Higgins","Darmon","Grand Chamber",9,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Do the differences in treatment between men and women that Article 2 (3) of Directive No 76/207 allows out of concern to protect women include risk and dangers, such as those to which an armed officer is exposed, that do not specifically affect",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,1
"2998","61984CJ0222","222/84",1984-09-04,1986-05-15,"Everling","Germany","Bahlmann, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart, O'Higgins","Darmon","Grand Chamber",9,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Can individuals claim the application of the principle of equal treatment of the sexes laid down in Article 2 (1) of Directive No 76/207 to the matters referred to in Articles 3 (1) and 4 in order to have a derogation from that principle set as",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
"2999","61984CJ0222","222/84",1984-09-04,1986-05-15,"Everling","Germany","Bahlmann, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart, O'Higgins","Darmon","Grand Chamber",9,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Whether Article 2 (2) of Directive No 76/207 means that in deciding whether the sex of the officer constitutes a determining factor for that activity, a State may take into consideration public safety in order to restrict general policing dutie",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
"3000","61984CJ0223","223/84",1984-09-04,1985-10-07,"Bahlmann","Germany","Bahlmann, Due, Pescatore","Darmon","Second Chamber",3,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Should a TV unit with a T 50 timer/tuner unit that allows the consumer to programme a VCR to record be classified under TV recievers or other accessories for tariff purposes?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"3001","61984CJ0226","226/84",1984-09-11,1986-11-11,"Schockweiler","Luxembourg","Everling, Galmot, Joliet, Moitinho de Almeida, Schockweiler","Darmon","Fifth Chamber",5,0,1234,"Werner","Santer",0,1,NA,6.4474,NA,6.4474,NA,0,"Whether Commission Decision No 84/379/EEC of 2 July 1984 should be declared void?",1986,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3002","61984CJ0227","227/84",1984-09-12,1985-11-14,"Koopmans","Netherlands","Bosco, Joliet, Koopmans","Slynn","First Chamber",3,0,235,"Van Agt","Lubbers",0,1,7.7157,5.9376,7.7157,5.9376,0,0,"Whether or not the suspension of custom duties for only those electronic memories that comply with specific exterior dimensions discriminates against those goods that comply will all requirements except the exterior dimensions.",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3003","61984CJ0228","228/84",1984-09-12,1985-06-20,"Due","Denmark","Bahlmann, Due, Pescatore","Slynn","Second Chamber",3,0,1629,"Jorgensen","Schluter",1,1,7.4311,3.8011,7.7791,7.2186,0.348,3.4175,"The applicant asks the Court to order the Court of Auditors to appoint him to the position promised to him via Memorandum No 2517, but which has not yet occurred.",1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3004","61984CJ0229","229/84",1984-09-12,1986-06-12,"Kakouris","Greece","Everling, Galmot, Kakouris","Darmon","Third Chamber",3,0,1338,"Papandreou A","Papandreou A",0,0,9.2535,4.4968,9.2535,4.4968,0,0,"Whether the applicant should receive compensation on the basis of the Commission's liability for failing to inform its retired officials in good time of certain amendments to the German legislation on sickness insurance schemes?",1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3005","61984CJ0231","231/84",1984-09-14,1985-09-26,"Koopmans","Netherlands","Bosco, Joliet, Koopmans","Mancini","First Chamber",3,0,235,"Van Agt","Lubbers",0,1,7.7157,5.9376,7.7157,5.9376,0,0,"Whether or not the applicants claim seeking the annulment of three Commission decisions on the applicants salary grade is inadmissible because it is out of time?",1985,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3006","61984CJ0232","232/84",1984-09-17,1985-10-03,"Bosco","Italy","Bahlmann, Bosco, Koopmans, O'Higgins, Pescatore","verLoren van Themaat","Fourth Chamber",5,0,1633,"Moro","Craxi",1,1,8.9667,5.6611,8.75,3.7722,0.216699999999999,1.8889,"Is the Communities liability towards a temp worker under Belgian law which applies to employment contracts between the Commission and temp staff governed by its non-contractual liability in Art. 215 of the EEC treaty?",1985,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3007","61984CJ0232","232/84",1984-09-17,1985-10-03,"Bosco","Italy","Bahlmann, Bosco, Koopmans, O'Higgins, Pescatore","verLoren van Themaat","Fourth Chamber",5,0,1633,"Moro","Craxi",1,1,8.9667,5.6611,8.75,3.7722,0.216699999999999,1.8889,"Can the Belgian law governing the liability of contracts between the Commission and temp staff even be applied to the Commission?",1985,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3008","61984CJ0234","234/84",1984-09-18,1986-07-10,"Due","Denmark","Bahlmann, Bosco, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart, O'Higgins, Schockweiler","Lenz","Grand Chamber",11,0,1629,"Jorgensen","Schluter",1,1,7.4311,3.8011,7.7791,7.2186,0.348,3.4175,"Whether Commission Decision No 84/496 of 17 April 1984 should be annulled in so far as it declares the subscription of additional capital by State authorities to an industrial undertaking constitutes an aid which is contrary to Article 92?",1986,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3009","61984CJ0235","235/84",1984-09-19,1986-07-10,"Everling","Germany","Bosco, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart","Slynn","Grand Chamber",7,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Whether, by failing to adopt within the prescribed period all the measures needed to comply fully with Article 6 (1) and (2) of Directive 77/187 on the approximation of the laws of the Member States, Italy has failed to fulfil its Treaty obliga",1986,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"3010","61984CJ0235","235/84",1984-09-19,1986-07-10,"Everling","Germany","Bosco, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart","Slynn","Grand Chamber",7,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Whether Italy has failed properly to implement the second subparagraph of Article 3 (3)?",1986,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3011","61984CJ0236","236/84",1984-09-19,1986-06-24,"Bahlmann","Germany","Bahlmann, Bosco, Koopmans, Mackenzie Stuart, Schockweiler","Mischo","Fourth Chamber",5,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Has examination of the question submitted for a preliminary ruling disclosed a factor of such a kind as to affect the validity of a monetary compensatory amount fixed by Commission Regulation No 481/82 for certain high-quality beef and veal?",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3012","61984CJ0237","237/84",1984-09-18,1986-04-15,"Everling","Germany","Bosco, Everling, Galmot, Joliet, Kakouris, Koopmans, Mackenzie Stuart","Slynn","Grand Chamber",7,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Whether, by failing to adopt within the prescribed period measures necessary to comply with Artice 4 (1) of Council Directive No 77/187/EEC on the approximation of laws of the Member States, Belgium has failed to fulfil its obligations under th",1986,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"3013","61984CJ0238","238/84",1984-09-20,1986-02-27,"Kakouris","Greece","Everling, Galmot, Kakouris","Mancini","Third Chamber",3,0,1338,"Papandreou A","Papandreou A",0,0,9.2535,4.4968,9.2535,4.4968,0,0,"Does Article 36 provide authorization to increase alcoholic strength by volume where the processing chain does not culminate in production of table wine or wine suitable for yielding table wine but ends with production of new wine still in ferm",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"3014","61984CJ0239","239/84",1984-09-26,1985-10-24,"Galmot","France","Everling, Galmot, Kakouris","verLoren van Themaat","Third Chamber",3,0,947,"Barre","Fabius",1,1,NA,NA,7.9448,3.2493,NA,NA,"If the Commission does have the power to fix conversion rates, then does a system that only fixes the rates a couple of times a year compatible with Community law?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3015","61984CJ0239","239/84",1984-09-26,1985-10-24,"Galmot","France","Everling, Galmot, Kakouris","verLoren van Themaat","Third Chamber",3,0,947,"Barre","Fabius",1,1,NA,NA,7.9448,3.2493,NA,NA,"Is Council Reg 2779/78 applicable to products fallign within the ambit of the ECSC Treaty, such as those described in this judgment?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"3016","61984CJ0239","239/84",1984-09-26,1985-10-24,"Galmot","France","Everling, Galmot, Kakouris","verLoren van Themaat","Third Chamber",3,0,947,"Barre","Fabius",1,1,NA,NA,7.9448,3.2493,NA,NA,"If the Council Regulation is not applicable to ECSC products, then does the Commission derive the power to fix conversion rates of currencies of member states in relation to the EU from another treaty provision?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3017","61984CJ0240","240/84",1984-10-01,1987-05-07,"Galmot","France","Everling, Galmot, Joliet, Moitinho de Almeida, Schockweiler","Mancini","Fifth Chamber",5,0,947,"Barre","Fabius",1,1,NA,NA,7.9448,3.2493,NA,NA,"Should Council Reg 2089/84 imposing a definitive anti-dumping duty on imports of certain ball-bearings originating in Japan and Singapore be declared void?",1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3018","61984CJ0242","242/84",1984-10-04,1986-03-05,"Bosco","Italy","Bahlmann, Bosco, Everling, Galmot, Kakouris, Koopmans, Mackenzie Stuart","verLoren van Themaat","Grand Chamber",7,-1,1633,"Moro","Craxi",1,1,8.9667,5.6611,8.75,3.7722,0.216699999999999,1.8889,"Are Articles 113 and 115 to be interpreted as meaning that the Commission may still apply Article 115 to trade in textile products subject to that regulation after the conclusion of the Arrangement regarding textiles and Council Regulation No 3",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-2,1
"3019","61984CJ0243","243/84",1984-10-05,1986-03-04,"Schockweiler","Luxembourg","Bahlmann, Bosco, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Schockweiler","verLoren van Themaat","Grand Chamber",9,0,1234,"Werner","Santer",0,1,NA,6.4474,NA,6.4474,NA,0,"Does Community law preclude the application of a system of taxation which differentiates between certain beverages on the basis of objective criteria?",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2,0
"3020","61984CJ0243","243/84",1984-10-05,1986-03-04,"Schockweiler","Luxembourg","Bahlmann, Bosco, Due, Everling, Galmot, Joliet, Kakouris, Koopmans, Schockweiler","verLoren van Themaat","Grand Chamber",9,0,1234,"Werner","Santer",0,1,NA,6.4474,NA,6.4474,NA,0,"May products such as Scotch whisky and fruit wine of the liqueur type be regarded as similar products under the first paragraph of Article 95 of the EEC Treaty?",1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2,0
"3021","61984CJ0246","246/84",1984-10-15,1986-12-18,"Everling","Germany","Everling, Galmot, Moitinho de Almeida","Slynn","Third Chamber",3,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Whether Council Decision 11/83 appointing Mr Constantinopoulos to the post of Head of the Greek Division of the Council's Language Service should be annulled?  Whether compensation for the damage incurred as a result of that decision should be",1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3022","61984CJ0247","247/84",1984-10-16,1985-12-10,"Due","Denmark","Due, Everling, Galmot, Joliet, Kakouris","Mancini","Fifth Chamber",5,1,1629,"Jorgensen","Schluter",1,1,7.4311,3.8011,7.7791,7.2186,0.348,3.4175,"Is the prohibition of the use of red colorant in the preparation of non-smoked fish roe outlined in Royal Decree of 7/27/78 a quantitative restriction on the free movement of goods?",1985,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
"3023","61984CJ0247","247/84",1984-10-16,1985-12-10,"Due","Denmark","Due, Everling, Galmot, Joliet, Kakouris","Mancini","Fifth Chamber",5,1,1629,"Jorgensen","Schluter",1,1,7.4311,3.8011,7.7791,7.2186,0.348,3.4175,"What, if any, are the limitations placed on the ability of MS to enact such prohibitions as those at issue in the present case?",1985,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1
"3024","61984CJ0248","248/84",1984-10-16,1987-10-14,"Joliet","Belgium","Everling, Joliet, Kakouris, Koopmans, Mackenzie Stuart, Moitinho de Almeida, Schockweiler","Darmon","Grand Chamber",7,0,723,"Eyskens","Martens",0,1,8.9013,5.7667,8.9013,5.7667,0,0,"Should the Commission decision prohibiting the granting of aid in the labor market regions of Borken-Bocholt and Siegen in accordance with the guidelines for the award of investment aid for Land North Rhine-Westphalia be annulled?",1987,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"3025","61984CJ0249","249/84",1984-10-16,1985-10-03,"Koopmans","Netherlands","Bahlmann, Bosco, Koopmans, O'Higgins, Pescatore","verLoren van Themaat","Fourth Chamber",5,0,235,"Van Agt","Lubbers",0,1,7.7157,5.9376,7.7157,5.9376,0,0,"Is the VAT levied by a MS on the importation of a car from another MS equivalent to a customs duty within the meaning of Arts 12 and 13 of the EEC Treaty?",1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"3026","61984CJ0249","249/84",1984-10-16,1985-10-03,"Koopmans","Netherlands","Bahlmann, Bosco, Koopmans, O'Higgins, Pescatore","verLoren van Themaat","Fourth Chamber",5,0,235,"Van Agt","Lubbers",0,1,7.7157,5.9376,7.7157,5.9376,0,0,"Whether or not the double imposition of a VAT on another member state national who purchased the car in that state but temporary lived and used it in Belgium as a student violates Community law as a disguised customs tariff?",1985,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3027","61984CJ0250","250/84",1984-10-23,1986-01-22,"Everling","Germany","Due, Everling, Galmot, Joliet, Kakouris","verLoren van Themaat","Fifth Chamber",5,0,558,"Schmidt","Kohl",1,1,7.9318,3.6451,8.5024,6.2503,0.5706,2.6052,"Whether the questions raised have disclosed a factor of such a kind as to affect the validity of Articles 24 and 28 of Council Regulation No 1785/81 of June 30, 1981?",1986,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3028","61984CJ0251","251/84",1984-10-25,1986-01-23,"Due","Denmark","Bahlmann, Due, Schockweiler","Darmon","Second Chamber",3,0,1629,"Jorgensen","Schluter",1,1,7.4311,3.8011,7.7791,7.2186,0.348,3.4175,"Whether the Commission correctly interpreted a scientific research contract in which the Commission refused to allow part of the leasing costs to be charged to the contract?",1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
